duration,fwd_mean_header_bytes,packets_IAT_mean,fwd_packets_IAT_median,total_header_bytes,fwd_median_header_bytes,packet_IAT_max,fwd_packets_IAT_mode,max_header_bytes,fwd_mode_header_bytes,packet_IAT_min,bwd_packets_IAT_total,min_header_bytes,fwd_init_win_bytes,packet_IAT_total,handshake_duration,mean_header_bytes,packets_rate,packets_IAT_median,mean_packets_delta_time,median_header_bytes,bwd_packets_rate,packets_IAT_mode,variance_packets_delta_time,mode_header_bytes,fwd_packets_rate,fwd_packets_IAT_mean,std_packets_delta_time,fwd_total_header_bytes,syn_flag_percentage_in_total,fwd_packets_IAT_max,median_packets_delta_time,fwd_max_header_bytes,ack_flag_percentage_in_total,fwd_packets_IAT_min,median_bwd_packets_delta_time,fwd_min_header_bytes,fwd_syn_flag_percentage_in_total,fwd_packets_IAT_total,median_fwd_packets_delta_time,label,activity
0.008212931,0.0,1702627600.0,73472.03,20,0.0,1702580900.0,0.0,20,0.0,1702344000.0,1702459500.0,20,146,1702408200.0,-1.0,20.0,3.9674726,1702669300.0,0.0,20.0,0.0,1702707200.0,0.0,20.0,0.0,0.0,0.00358408,0,0.00028032772,0.0,0.010122706,0,0.9993016,-9.536743e-07,0.02422109,0,0.0,0.0,0.013949693,Benign,Benign-Email-Send
0.0,39.995975,1703008500.0,1702959400.0,20,39.99194,1702863400.0,1702629900.0,40,40.0,1703023200.0,0.0,40,64207,1703023200.0,-0.99997085,39.996536,0.0,1702860900.0,0.0,40.0,0.0,1703023200.0,0.44147673,40.0,3.795531,1702745500.0,0.0,23,1.0,1702704800.0,0.024791785,40,0.00014393262,1703023200.0,0.0,40,1.0,1702970500.0,0.0056167603,Attack,Attack-TCP-BYPass-V1
0.0043190606,20.002048,0.0,0.0,118,19.996552,151293.08,641315.2,20,20.0,-1.1920929e-06,341331.78,20,44,0.0,-0.999827,20.001114,8185.1846,185028.33,0.12062695,20.0,0.15220414,379765.53,0.0,20.0,10538.913,65360.37,0.112481736,39,0.00011660895,335829.8,0.11881391,20,0.00048537302,923005.3,0.010007274,20,0.0,433087.9,0.11938836,Benign,Benign
0.0,40.022232,1702691800.0,1702812300.0,34,40.000195,1702441000.0,1702921100.0,40,40.0,1703023200.0,0.0,40,64208,1703023200.0,-1.0,39.998253,1.7014468,1702735600.0,0.0,40.0,1.0887163,1702425200.0,1.0811002,40.0,0.0,1702810100.0,0.007407702,41,1.0,1702899800.0,0.0,40,0.0,1702862200.0,0.0,40,1.0,1702627600.0,0.027041197,Attack,Attack-TCP-BYPass-V1
0.0,39.997704,1702554100.0,1702408600.0,22,39.977776,1702372400.0,1702597100.0,40,40.0,1702865400.0,0.0,40,64269,1703023200.0,-1.0,39.99919,19.174206,1702506500.0,0.0,40.0,5.080865,1702624000.0,0.0,40.0,0.0,1702499000.0,0.0034321842,49,0.99992263,1702627000.0,0.0,40,4.8379556e-05,1702905100.0,0.0,40,0.9998529,1702547300.0,0.009161247,Attack,Attack-TCP-BYPass-V1
3.5543275,24.129633,21158.36,0.0,336,32.687275,0.0,204474.92,36,36.0,-1.1920929e-06,0.0,36,29291,0.0,-1.0,36.425156,5.648129,139736.7,1.0767915,36.0,15.82192,1397618.6,1.0820991,36.0,5.856213,0.0,0.21001643,297,0.99937916,0.0,0.5028764,36,0.0,356879.03,0.0,36,0.9987723,1165683.0,0.25873652,Benign,Benign-SSH
0.0,20.00953,1702494700.0,1702608300.0,20,20.01575,1702584600.0,1702585600.0,20,20.0,1702485800.0,0.0,20,1103,1703023200.0,-1.0,20.0,20.752226,1702852500.0,0.0,20.0,0.0,1702888600.0,0.0,20.0,12.659228,1702598100.0,0.0,0,0.0,1702762100.0,0.0,20,0.0,1702866300.0,0.0,20,0.0,1702453600.0,0.0,Benign,Benign-Telnet
0.00029422293,31.974478,457063.94,1702456800.0,44,31.963835,0.0,1703023200.0,32,32.0,10596.936,1701633400.0,20,65535,0.0,-0.9995472,25.362413,20167.928,0.0,0.063295506,26.0,9677.895,626205.0,0.0,20.0,9861.626,1703023200.0,0.0,33,0.50084,1703023200.0,0.10141229,32,0.5003161,1703023200.0,0.0,32,0.4987576,1702786300.0,0.035983566,Attack,Attack-TCP-Flag-SYN
0.0,23.992508,1703023200.0,1702773900.0,20,24.00423,1702583700.0,1702901900.0,24,24.0,1703023200.0,0.0,24,65331,1702745500.0,-1.0,23.991753,0.6736867,1702666600.0,0.0,24.0,12.263171,1703023200.0,1.4178681,24.0,4.0478606,1702596900.0,0.0006300642,0,0.99966115,1702690000.0,0.0,24,0.0,1703023200.0,0.0,24,0.9998706,1702641000.0,0.007801281,Attack,Attack-TCP-Flag-MIX
0.0,40.024445,1702917900.0,1702997800.0,94,40.001896,1702708400.0,1702845700.0,40,40.0,1703023200.0,0.0,40,64151,1703023200.0,-0.99996954,39.984386,14.157819,1702659300.0,0.0,40.0,11.555142,1702738800.0,0.0,40.0,1.0184789,1702497500.0,0.016251624,50,0.99961764,1702815900.0,0.0,40,0.00012486769,1703023200.0,0.0,40,1.0,1702858100.0,0.017873198,Attack,Attack-TCP-BYPass-V1
22.912106,39.80483,0.0,0.0,472,24.130405,0.0,594842.75,32,28.0,-1.1920929e-06,56866.42,20,257,216662.69,-1.0,29.669985,0.0,0.0,149.68604,28.0,0.9026811,252799.33,47.985367,28.0,5.5697823,0.0,0.2224476,279,0.9981355,0.0,0.5129418,32,6.602484e-05,1734562.9,0.0,28,1.0,327135.16,0.26244512,Benign,Benign-SSH
0.0,20.010212,217341.11,1702543700.0,58,24.001904,213397.78,1702753800.0,20,20.0,116504.33,1702358400.0,20,65535,0.0,-1.0,20.0,30584.525,0.0,0.044485956,20.0,11559.325,529926.75,2.4025955,20.0,32103.5,1702581200.0,0.0,11,0.49969757,1703023200.0,0.052366126,20,0.49995455,1702993700.0,0.0025223466,20,0.49972066,1702768600.0,0.0,Benign,Benign
0.13987157,0.0,706425.2,0.0,20,0.02152029,211981.31,0.0,20,0.0,1154451.6,0.0,20,45,606404.9,-0.9997195,20.002974,64.50739,0.0,109.05279,20.0,35.25514,27568.588,0.0,20.0,11.26438,0.0,0.0029938417,37,0.0,12756.242,110.03763,0,0.499985,942667.25,107.50157,0,0.0,0.0,0.031064868,Suspicious,Suspicious
0.0,19.999142,1702614000.0,1702608800.0,20,19.988703,1702830300.0,1702371700.0,20,20.0,1702389400.0,135224.34,20,1116,1702936300.0,-1.0,20.0,0.0,1702730400.0,0.011785707,20.0,0.0,1702533400.0,0.0,20.0,0.0,1702683400.0,0.0,0,1.0,1702807800.0,0.061416835,20,0.00021117393,1702561200.0,0.018581662,20,0.9999315,1702422300.0,0.0,Benign,Benign
0.0,23.987177,1703023200.0,1702866400.0,20,23.992931,1702666100.0,1702646900.0,24,24.0,1702319100.0,0.0,24,1051,1702722000.0,-1.0,23.99941,4.9929247,1702213400.0,0.01904754,24.0,7.1898384,1703023200.0,0.0,24.0,6.1709843,1702549500.0,0.0,6,0.99950105,1703023200.0,0.0,24,0.0001448412,1702645800.0,0.0,24,1.0,1702886100.0,0.0015018854,Benign,Benign
0.011232437,32.731075,0.0,1702393500.0,94,24.130442,535404.8,1702740400.0,52,52.0,-1.1920929e-06,1701562600.0,20,29353,1004854.8,-0.99991065,36.948963,9421.572,0.0,0.24127835,36.0,5689.257,0.0,2.672581,20.0,3252.448,1702455600.0,0.0061874157,42,0.4990752,1702806300.0,0.19153967,52,0.5001004,1703023200.0,0.0022616037,52,0.50029224,1703023200.0,0.004700366,Suspicious,Suspicious
0.0020824412,19.997375,1702792800.0,1702778200.0,20,19.992855,1702979000.0,1702782100.0,20,20.0,1702749600.0,128777.695,20,1137,1703023200.0,-0.99998873,20.0,0.0,1703005700.0,0.0,20.0,0.0,1703023200.0,2.0101907,20.0,0.0,1702611000.0,0.008800366,6,0.0,1702746100.0,0.0,20,0.0,1702967700.0,0.005687128,20,8.7307795e-05,1702531800.0,0.0,Benign,Benign
0.0,40.020866,1702721300.0,1703006300.0,48,40.00478,1702814000.0,1702924300.0,40,40.0,1703023200.0,0.0,40,64280,1703023200.0,-0.9999803,40.003853,9.589102,1702792800.0,0.0010733494,40.0,3.3380356,1702865400.0,0.80784714,40.0,4.4798007,1702688800.0,0.00011437002,50,0.999778,1703023200.0,0.020227615,40,0.00018018726,1703023200.0,0.0,40,1.0,1702909300.0,0.023386862,Attack,Attack-TCP-BYPass-V1
0.0004378099,20.006927,1702554800.0,1703023200.0,20,19.9907,1702413200.0,1702716200.0,20,20.0,1702791800.0,361332.22,20,65481,1703023200.0,-1.0,20.0,0.0,1702333200.0,0.0072490894,20.0,0.0,1702599000.0,0.0,20.0,0.0,1702852100.0,0.0034438043,19,0.99972695,1702873600.0,0.025916966,20,3.8753467e-05,1702580200.0,0.0071566333,20,0.99989825,1702672000.0,0.012348199,Benign,Benign
0.0,39.98876,1703023200.0,1703023200.0,20,39.98392,1703023200.0,1702828700.0,40,40.0,1702900900.0,0.0,40,64179,1703023200.0,-1.0,39.99776,26.989902,1703023200.0,0.0,40.0,4.366897,1702931800.0,0.0,40.0,3.4650507,1702629400.0,0.0021682936,45,1.0,1702920300.0,0.0,40,0.00015965413,1702920800.0,0.0,40,1.0,1702918000.0,0.011478523,Attack,Attack-TCP-BYPass-V1
0.0008534995,20.011196,0.0,1702729900.0,20,19.954239,0.0,1702878000.0,20,20.0,154289.53,1701748900.0,20,1184,0.0,-0.99963295,20.007805,19730.56,0.0,0.14392614,20.0,9719.889,662604.0,2.1052196,20.0,8767.71,1702380800.0,0.0,10,0.50006765,1703023200.0,0.119922854,20,0.49996656,1702510600.0,0.0,20,0.49957168,1702376800.0,0.0,Benign,Benign
0.0,39.98661,1702647800.0,1702877800.0,24,40.024483,1702857000.0,1702501200.0,40,40.0,1703023200.0,0.0,40,64249,1703023200.0,-1.0,39.992107,2.9976788,1702762000.0,0.0,40.0,0.0,1703023200.0,0.0,40.0,5.7202325,1702788600.0,0.0,27,0.9995718,1702913800.0,0.01383515,40,1.9998819e-05,1702975900.0,0.0,40,1.0,1703023200.0,0.0049545867,Attack,Attack-TCP-BYPass-V1
11.977817,24.130259,0.0,0.0,268,32.620747,0.0,0.0,44,44.0,-1.1920929e-06,0.0,44,63749,264151.22,-1.0,44.0,19.832994,119147.84,209.35893,44.0,12.616254,0.0,48.03092,44.0,0.0,0.0,0.22247949,285,0.9995708,523282.94,18.58363,44,0.0,1164196.5,0.0,44,0.9998085,0.0,105.71688,Benign,Benign
0.0,32.01043,1702847100.0,1702939300.0,20,31.898943,1702646100.0,1702436400.0,32,32.0,1702637000.0,0.0,32,8517,1702689700.0,-0.99988323,30.842398,0.0,1702793500.0,0.0,32.0,0.0,1703023200.0,0.0,32.0,0.0,1702605700.0,0.0,5,1.0,1702485900.0,0.020902956,32,1.0,1703023200.0,0.0,32,1.0,1702457500.0,0.030594643,Attack,Attack-Killall-v2
0.0,24.001444,1702847600.0,1702682400.0,35,24.004782,1702691700.0,1702613000.0,24,24.0,1703023200.0,0.0,20,65535,1703010200.0,-1.0,22.671585,0.0,1702754600.0,0.0,24.0,0.0,1703023200.0,2.9715223,24.0,0.0,1702624500.0,0.0,0,1.0,1702735100.0,0.0,24,0.33376664,1702643700.0,0.044311676,24,0.33208963,1702481900.0,0.0070459414,Benign,Benign
0.0,19.964773,1702946300.0,1702942800.0,70,19.998783,1702735700.0,1702917200.0,20,20.0,1702693800.0,327065.94,20,1118,1702682900.0,-0.99981743,20.005793,1.7905899,0.0,0.021242553,20.0,3.1270683,1703023200.0,0.0,20.0,0.0,1702927600.0,0.05587417,11,0.0,1702932200.0,0.0,20,0.993695,1702825900.0,0.0,20,0.00036379375,1703004500.0,0.0,Attack,Attack-TCP-Flag-OSYNP
36.09739,20.112751,0.0,0.0,652,24.130442,0.0,881540.4,44,44.0,-1.1920929e-06,40433.93,28,65403,624181.06,-0.9998322,44.0,0.0,523200.62,183.3422,44.0,0.0,283551.66,48.1564,44.0,9.046245,0.0,0.22249195,327,1.0,687956.8,1.9891461,44,0.003176422,1876558.2,0.0,28,1.0,920040.94,0.2624592,Benign,Benign-SSH
0.0012948664,40.01723,1702728400.0,1703023200.0,49,40.015068,1702157600.0,1702763600.0,40,40.0,1702933000.0,55580.777,40,64234,1703023200.0,-1.0,40.00024,14.240718,1702866400.0,0.0,40.0,0.0,1703023200.0,0.0,40.0,0.0,1702681600.0,0.0,42,1.0,1703023200.0,0.015616785,40,0.00041026768,1703023200.0,0.0,40,1.0,1703005400.0,0.026302854,Attack,Attack-TCP-BYPass-V1
0.0,40.004845,1703023200.0,1702715100.0,21,39.993153,1702389200.0,1702819600.0,40,40.0,1702929800.0,0.0,40,64299,1703023200.0,-1.0,39.996803,6.2507553,1702932500.0,0.034324467,40.0,6.012607,1702912900.0,0.0,40.0,0.50458467,1702423600.0,0.012327599,45,0.99978286,1702822000.0,0.014915718,40,0.0,1703019900.0,0.0,40,1.0,1702842200.0,0.023459766,Attack,Attack-TCP-BYPass-V1
0.13906887,0.15901737,0.0,186173.61,82,0.0,0.0,0.0,20,0.0,-1.1920929e-06,89156.8,20,72,190439.4,-0.99977,20.007547,0.0,0.0,111.21729,20.0,25.339657,0.0,0.0,20.0,0.0,0.0,0.0,27,0.0,0.0,110.68875,0,0.49992603,448885.97,108.53112,0,0.000347827,40454.953,0.019084109,Attack,Benign-Telnet
0.0,40.01303,1702453000.0,1703023200.0,30,40.00391,1702871300.0,1702818000.0,40,40.0,1703010800.0,223725.62,40,64218,1703023200.0,-1.0,39.992268,0.0,1702760100.0,0.008985714,40.0,0.0,1702690000.0,0.0,40.0,0.0,1702786300.0,0.005389872,13,0.99979573,1702910500.0,0.006835617,40,0.0,1702973200.0,0.0,40,1.0,1703023200.0,0.0028760466,Attack,Attack-TCP-BYPass-V1
0.0,23.976805,1702064600.0,1702944100.0,20,23.988903,1702766200.0,1702501100.0,24,24.0,1702022700.0,0.0,24,65440,1703023200.0,-0.99992484,24.00211,0.0,1702368900.0,0.019905055,24.0,0.0,1702655500.0,0.0,24.0,0.0,1702570800.0,0.012840959,17,0.9996505,1703023200.0,0.01510449,24,0.0,1702817800.0,0.0,24,0.9997652,1702880100.0,0.0,Benign,Benign
11.672847,20.09403,0.0,0.0,168,19.97934,0.0,0.0,28,20.0,-1.1920929e-06,174200.92,20,9554,0.0,-0.9975118,27.918987,32.485085,214391.14,122.10713,20.0,0.0,85611.05,47.97144,20.0,7.1635814,0.0,0.22246742,33,0.995446,686438.7,50.583935,32,1.0,1130725.5,114.36621,20,0.6592542,715665.56,108.16418,Attack,Attack-TCP-Flag-OSYNP
0.00058240764,20.007782,1702422400.0,1703023200.0,20,19.98805,1702936300.0,1702495600.0,20,20.0,1703023200.0,150018.86,20,1057,1702823000.0,-1.0,20.0,0.0,1702903300.0,0.0017379018,20.0,8.417976,1703023200.0,0.0,20.0,4.8614497,1702631800.0,0.0,0,0.0,1702858400.0,0.011741536,20,0.0,1702829200.0,0.0067423815,20,9.4495736e-05,1702631600.0,0.0044825356,Benign,Benign
0.1873395,31.871313,0.0,118316.1,259,31.916433,434810.0,1276067.0,36,32.0,-1.1920929e-06,0.0,32,64221,194184.67,-0.99696827,35.50031,36.810574,0.0,124.2286,32.0,1.6117251,799296.25,42.903564,32.0,3.6316745,0.0,0.2218062,176,0.99444777,0.0,0.1265508,36,0.34106198,1270900.6,0.17077066,32,0.9940323,613561.5,0.0,Benign,Benign-Systemic
0.0,39.999596,1703023200.0,1702839300.0,23,39.985203,1702571100.0,1702727600.0,40,40.0,1703023200.0,0.0,40,64149,1703023200.0,-0.9998687,39.99682,0.92813855,1702707200.0,0.0,40.0,1.4243907,1702951700.0,0.0,40.0,0.0,1702882200.0,0.0,18,0.99988294,1702794400.0,0.0003465156,40,7.779777e-05,1703023200.0,0.0,40,1.0,1703023200.0,0.02938137,Attack,Attack-TCP-BYPass-V1
10.002654,24.13026,0.0,0.0,220,32.57314,0.0,0.0,44,44.0,-1.1920929e-06,0.0,44,63767,446588.1,-0.9999408,44.0,7.492917,0.0,209.93399,44.0,19.935526,0.0,42.462143,44.0,4.191811,0.0,0.21858424,246,1.0,860843.1,50.94604,44,0.0,281646.56,0.008809371,44,1.0,0.0,101.80014,Benign,Benign
0.0,20.01202,1702659200.0,1702795500.0,20,19.998384,1702813400.0,1702954400.0,20,20.0,1702378600.0,1703023200.0,20,67,1702968600.0,-1.0,20.0,0.0,1702836700.0,0.0,20.0,0.0,1702639500.0,0.0,20.0,0.0,1702345000.0,0.0,18,1.9024092e-05,1702842500.0,0.014659906,20,1.0,1702991600.0,0.0,20,0.0,1702774100.0,0.0,Benign,Benign-Web_Browsing_HTTP-S
0.0,31.885193,1702725600.0,1702985500.0,20,31.88883,1702788600.0,1702698100.0,32,32.0,1702685700.0,0.0,32,451,1702269300.0,-0.99956304,32.477974,0.0,1702671000.0,0.015411663,32.0,3.4557142,1702890900.0,0.0,32.0,0.0,1702373800.0,0.012214752,0,0.00085696473,1702615900.0,0.024067087,32,0.9989951,1703019100.0,0.003594959,32,0.0,1702392700.0,0.008721527,Benign,Benign
0.0,40.009335,1703023200.0,1702889000.0,22,39.975266,1702685300.0,1702959000.0,40,40.0,1703023200.0,0.0,40,64250,1703023200.0,-1.0,39.998627,0.0,1702802000.0,0.014751043,40.0,0.0,1702992300.0,0.0,40.0,0.0,1702860700.0,0.0007470033,40,0.99970967,1703023200.0,0.004623477,40,0.0,1703023200.0,0.0,40,1.0,1702841700.0,0.016804919,Attack,Attack-TCP-BYPass-V1
0.0,19.99155,1702801400.0,1702980700.0,20,19.994139,1702961300.0,1702851700.0,20,20.0,1702583800.0,0.0,20,212,1702618000.0,-1.0,20.0,0.0,1702692100.0,0.0017973848,20.0,0.0,1702951000.0,0.0,20.0,4.0404954,1702620900.0,0.0016397579,0,0.0,1703003800.0,0.0,20,0.0002191725,1702921500.0,0.00076340855,20,8.340543e-05,1702647900.0,0.019822055,Benign,Benign
0.0,39.99882,1702515300.0,1702890900.0,20,39.99034,1702654600.0,1702910700.0,40,40.0,1702977700.0,0.0,40,64276,1703023200.0,-1.0,40.000134,0.0,1702675500.0,0.0,40.0,0.0,1702804700.0,0.0,40.0,0.0,1702780800.0,0.0005160418,48,0.9999317,1702965000.0,0.0,40,9.994006e-06,1702822800.0,0.0,40,0.99997413,1703023200.0,0.019666992,Attack,Attack-TCP-BYPass-V1
0.0,23.991676,1702559000.0,1703023200.0,20,23.994469,1702631000.0,1702652500.0,24,24.0,1702243700.0,203402.53,24,1108,1702479200.0,-1.0,24.002113,1.849582,1702546600.0,0.0026828004,24.0,0.0,1702731300.0,0.13807526,24.0,8.760511,1702637000.0,0.005835175,16,1.0,1702729700.0,0.0,24,0.00021835565,1702754300.0,0.0,24,0.99992114,1702609900.0,0.001773017,Benign,Benign
0.0,40.00404,1702433500.0,1702846600.0,20,39.984978,1702556400.0,1703023200.0,40,40.0,1702810000.0,0.0,40,64176,1703015200.0,-0.9999919,39.995556,11.662493,1702751500.0,0.0026678345,40.0,4.396255,1702915500.0,0.0,40.0,0.033555854,1702757500.0,0.008751955,46,0.9995915,1702946600.0,0.0,40,0.0,1703023200.0,0.0,40,1.0,1703023200.0,0.021660699,Attack,Attack-TCP-BYPass-V1
0.0003270089,20.004282,0.0,1702862700.0,138,20.009306,0.0,1702811900.0,20,20.0,487349.62,0.0,20,1132,586086.5,-0.9999369,20.0,64169.29,0.0,0.022818552,20.0,65170.14,0.0,2.4776351,20.0,29022.324,1702836600.0,0.03345183,46,0.6667218,1702944000.0,0.01532717,20,0.333084,1702912900.0,0.05526966,20,0.3334107,1702515700.0,0.006349738,Benign,Benign
0.0,20.10073,1702424300.0,1702780000.0,20,20.108759,1702912800.0,1702770700.0,28,28.0,1702610700.0,0.0,28,8432,1702944800.0,-0.99998033,26.993462,0.0,1702509700.0,0.030423688,28.0,0.0,1702540200.0,0.0,28.0,0.0,1702456800.0,0.0,0,0.9995897,1702560600.0,0.0,28,0.0,1702750300.0,0.014003032,28,0.99933577,1702592000.0,0.002737787,Benign,Benign
0.0,20.006779,1702644100.0,1702659100.0,28,19.991623,1702559500.0,1702658400.0,20,20.0,1703023200.0,0.0,20,1086,1702860400.0,-1.0,20.000622,83880.48,1702883500.0,0.021264233,20.0,0.91756856,1703001600.0,0.743857,20.0,0.39346722,1702628100.0,0.022315994,28,0.6659225,1702788500.0,0.03829795,20,0.00018014287,1702475000.0,0.042616434,20,0.99986565,1702579100.0,0.0109721115,Benign,Benign-Systemic
0.0,0.41553882,0.0,1702996000.0,20,20.09202,0.0,1703023200.0,28,28.0,-1.1920929e-06,1702370000.0,20,7857,480957.6,-1.0,23.99448,9953.943,0.0,0.1348828,24.0,2304.4585,564383.44,0.0,20.0,5545.914,1703023200.0,0.0,26,0.49860135,1703023200.0,0.18087097,28,0.49948147,1703023200.0,0.001462737,28,0.50022423,1702953200.0,0.0,Attack,Attack-TCP-Flag-SYN
0.09635883,0.0,878211.06,0.0,20,0.0,11850.432,648381.8,20,0.0,-1.1920929e-06,125885.44,20,0,168441.84,-0.99998707,20.005047,19.483896,0.0,110.12329,20.0,13.00485,49669.66,0.0,20.0,12.65539,0.0,0.006364428,1,0.0,0.0,110.317245,0,0.5007812,649150.8,108.496254,0,0.0,0.0,0.0,Attack,Attack-TCP-IGMP
0.000108531,0.41709507,0.0,1702612100.0,112,0.40935066,0.0,1702708600.0,44,44.0,74553.38,1701176700.0,20,63845,0.0,-1.0,31.008587,20199.748,0.0,0.112547494,32.0,11668.273,632896.06,0.0,20.0,12222.675,1702583900.0,0.0,36,0.49888417,1703023200.0,0.051778223,44,0.5010813,1703023200.0,0.009911603,44,0.50064987,1703023200.0,0.0,Suspicious,Suspicious
0.0,23.984974,1702381200.0,1702918800.0,20,23.97852,1702548700.0,1702770700.0,24,24.0,1702255900.0,0.0,24,1161,1702977000.0,-1.0,23.993113,0.0,1702701700.0,0.0,24.0,0.0,1702950800.0,0.0,24.0,3.458556,1702798700.0,0.0064030006,0,0.99953455,1702896100.0,0.0,24,0.0,1702898000.0,0.0,24,1.0,1703012500.0,0.0014844816,Benign,Benign
0.0,40.010246,1702755700.0,1702792400.0,20,39.994995,1702870100.0,1702875900.0,40,40.0,1703023200.0,0.0,40,64255,1703023200.0,-0.99995667,40.00313,0.0,1702849300.0,0.0,40.0,0.0,1702656900.0,0.0,40.0,0.0,1702793000.0,0.00064855104,58,0.99985236,1702947200.0,0.011125436,40,0.00020977703,1702902400.0,0.0,40,1.0,1703023200.0,0.01791433,Attack,Attack-TCP-BYPass-V1
24.251963,20.103256,17421.184,1703023200.0,174,0.41690636,0.0,1703015400.0,28,28.0,265374.06,0.0,20,8187,0.0,-1.0,29.966522,41.459496,794201.9,13.389598,28.0,8.95578,89674.47,38.611984,32.0,0.9684083,1702695800.0,0.22014062,25,0.008030899,1702695400.0,10.743393,28,0.50621843,1703017200.0,102.718895,28,0.4932615,1702897800.0,0.20663579,Attack,Attack-TCP-Flag-OSYNP
0.1175438,0.034267653,359034.88,285260.44,28,0.0,0.0,653334.6,20,0.0,-1.1920929e-06,0.0,20,163,556170.06,-0.99963766,20.003916,31.925344,264126.78,112.40667,20.0,26.33756,0.0,9.972254,20.0,2.0266569,0.0,0.072841056,11,0.0,234393.98,108.047386,0,0.49969983,2122757.8,107.92138,0,0.0,607355.5,0.0,Attack,Attack-TCP-Flag-MIX
5.9333916,24.129597,0.0,0.0,420,32.681187,1065220.0,110400.47,36,36.0,-1.1920929e-06,0.0,36,29260,98038.72,-1.0,38.21146,20.537601,391064.62,0.04357915,36.0,5.141917,835783.06,4.43657,36.0,8.330003,0.0,0.21580198,316,0.99780214,0.0,0.25475553,36,0.0,1242638.9,0.0,36,0.99838537,1390384.4,0.25970098,Benign,Benign-SSH
19.471918,20.112747,405514.62,0.0,193,31.690702,50693.152,1643548.8,32,32.0,1090687.1,0.0,20,8327,0.0,-0.9998434,30.244226,0.0,719685.9,260.878,32.0,0.0,458972.28,48.113396,32.0,9.592964,0.0,0.22249067,92,0.0090597095,0.0,176.2202,32,0.0047895564,1153540.6,107.61392,28,0.32249403,486979.28,129.96982,Suspicious,Suspicious
0.0,32.13485,1702840300.0,1703019000.0,20,31.904806,1702551800.0,1702780500.0,32,32.0,1702787300.0,0.0,32,387,1702728600.0,-0.9998622,32.30509,4.5929565,1702889000.0,0.0,32.0,7.814474,1703023200.0,0.0,32.0,0.0,1703015700.0,0.015443597,25,0.0,1702795000.0,0.0,32,1.0,1702930800.0,0.0,32,0.00047272336,1702593000.0,0.04554181,Benign,Benign-SSH
0.12768376,0.0,15277.347,0.0,20,0.0,0.0,0.0,32,0.0,-1.1920929e-06,236543.64,20,0,0.0,-0.99992466,20.001566,0.0,22312.646,114.96725,26.0,18.115381,0.0,0.0,20.0,0.0,50916.67,0.00094502897,7,0.0,0.0,109.24479,0,0.50036114,75428.46,109.777916,0,6.097112e-05,726379.6,0.0,Benign,Attack-TCP-Flag-SYN-ACK
0.0,24.003,0.0,0.0,20,24.011118,0.0,71900.195,24,24.0,-1.1920929e-06,1702144100.0,20,1037,50435.95,-1.0,22.652822,34897.023,0.0,0.025471827,24.0,11095.634,250642.1,2.820113,24.0,29529.188,0.0,0.04972074,27,0.6672986,380496.03,0.0,24,0.33426276,801653.7,0.0,24,0.66654193,87138.414,0.015294649,Benign,Benign
0.0,19.999008,1702655200.0,1702525700.0,20,20.000217,1702810100.0,1702709100.0,20,20.0,1702612900.0,0.0,20,1130,1703023200.0,-1.0,20.004248,0.0,1702544900.0,0.0,20.0,0.0,1702941400.0,0.0,20.0,0.0,1702379400.0,0.0,0,0.0,1702685000.0,0.00371748,20,0.99887204,1702820100.0,0.0,20,0.0,1702520800.0,0.019027283,Benign,Benign-Systemic
0.0,40.01351,1702784500.0,1702778600.0,47,39.99766,1702911100.0,1702999800.0,40,40.0,1703023200.0,0.0,40,64173,1703023200.0,-0.99991226,40.00071,0.0,1703023200.0,0.0022871185,40.0,0.0,1702998700.0,0.0,40.0,0.0,1702762100.0,0.0,47,0.9997188,1702839200.0,0.0,40,0.0,1702789500.0,0.0,40,1.0,1703023200.0,0.0052316473,Attack,Attack-TCP-BYPass-V1
0.0,31.928774,1702693400.0,1702951200.0,24,31.895687,1702816400.0,1702454700.0,32,32.0,1702540300.0,0.0,32,477,1702802600.0,-0.99980325,31.445454,0.0,1702899100.0,0.0,32.0,2.0603347,1703023200.0,0.0,32.0,0.0,1702593500.0,0.00020614671,14,0.0011907015,1702741600.0,0.028304566,32,0.99961466,1703023200.0,0.0036875282,32,0.0,1702312300.0,0.015312699,Benign,Benign-SSH
0.0038082893,0.053494968,532487.06,521674.3,52,0.0,856024.1,264222.22,24,0.0,199326.95,0.0,20,0,0.0,-1.0,21.998768,69234.99,0.0,0.055749036,22.0,53874.14,41153.03,0.0,20.0,0.0,0.0,0.0061481628,0,0.49927747,332404.28,0.018318804,0,0.500114,-9.536743e-07,0.057485003,0,0.0,144835.95,0.0061931545,Benign,Benign
12.027392,20.110962,0.0,0.0,336,0.4176396,0.0,0.0,36,36.0,-1.1920929e-06,0.0,36,29303,1086627.1,-1.0,37.390095,87.009026,0.0,111.05409,36.0,29.805689,215432.53,7.537527,36.0,22.345509,0.0,0.10846536,208,1.0,0.0,9.701151,36,0.0007590173,-9.536743e-07,0.0050080153,36,1.0,0.0,109.52441,Benign,Benign-Telnet
0.119414814,0.07504708,0.0,0.0,99,0.0,160807.62,217147.84,20,0.0,185732.28,48325.164,20,62,0.0,-0.9997114,20.003035,13.3750725,699672.94,109.488525,20.0,13.213475,239043.11,0.13521193,20.0,7.455802,0.0,0.009739838,13,0.0,0.0,109.684814,0,0.49985793,1321463.1,108.424805,0,3.834703e-06,333429.6,0.0,Attack,Attack-TCP-Flag-SYN-ACK
